"mapid","adxcode","regioncode","time","win","weights"
1,"2","1156441900","15",0,153
1,"5","1156220600","15",0,194
1,"7","1156441800","15",0,41
1,"7","1156441600","15",0,18
1,"9","1156220100","15",1,25
1,"5","1156150600","15",1,47
1,"9","1156140400","15",1,3
1,"4","1156140100","15",1,5
1,"10","1156150500","15",0,44
1,"8","1156440100","15",1,5
1,"6","1156220600","15",1,89
1,"10","1156440100","15",1,22
1,"10","1156150700","15",0,71
1,"10","1156440400","15",0,6
1,"1","1156440400","15",1,3
1,"5","1156220500","15",0,31
1,"5","1156220100","15",0,50
1,"7","1156440300","15",0,87
1,"7","1156441300","15",1,2
1,"5","1156440400","15",0,20
1,"2","1156440700","15",0,24
1,"9","1156222400","15",0,6
1,"7","1156220300","15",1,2
1,"10","1156441900","15",1,20
1,"6","1156220100","15",0,86
1,"10","1156120000","15",1,88
1,"7","1156150900","15",1,5
1,"1","1156220500","15",0,7
1,"7","1156120000","15",0,18
1,"9","1156440300","15",1,6
1,"2","1156441600","15",1,16
1,"9","1156441900","15",0,41
1,"1","1156220300","15",1,2
1,"7","1156120000","15",1,5
1,"2","1156120000","15",1,6
1,"4","1156440300","15",1,30
1,"8","1156220600","15",0,1
1,"9","1156440100","15",0,11
1,"7","1156440600","15",0,3
1,"1","1156441600","15",0,19
1,"7","1156441800","15",1,13
1,"6","1156440600","15",0,41
1,"9","1156220200","15",1,36
1,"6","1156440100","15",0,6
1,"5","1156440100","15",1,2
1,"8","1156120000","15",1,9
1,"1","1156440900","15",0,5
1,"7","1156441500","15",0,1
1,"10","1156441900","15",0,6
1,"3","1156222400","15",1,1
1,"3","1156441300","15",0,18
1,"9","1156441400","15",0,3
1,"8","1156440500","15",0,16
1,"6","1156445100","15",0,1
1,"3","1156441900","15",0,1
1,"3","1156445100","15",0,1
1,"9","1156441300","15",1,16
1,"5","1156222400","15",1,26
1,"3","1156150900","15",0,20
1,"8","1156440100","15",0,24
1,"3","1156441200","15",1,7
1,"7","1156442000","15",1,3
1,"7","1156445300","15",0,8
1,"9","1156150900","15",1,26
1,"4","1156220100","15",1,29
1,"10","1156150100","15",0,14
1,"3","1156440600","15",0,2
1,"2","1156220700","15",0,4
1,"8","1156220100","15",0,73
1,"1","1156440700","15",1,1
1,"3","1156220200","15",1,1
1,"8","1156150100","15",1,4
1,"9","1156440500","15",0,7
1,"2","1156150600","15",1,25
1,"9","1156220100","15",0,6
1,"7","1156445200","15",0,8
1,"9","1156120000","15",0,16
1,"6","1156440600","15",1,1
1,"4","1156220500","15",1,25
1,"5","1156440900","15",1,1
1,"5","1156441200","15",0,5
1,"9","1156440800","15",0,24
1,"6","1156120000","15",0,27
1,"6","1156440900","15",0,22
1,"4","1156150100","15",1,2
1,"4","1156441600","15",1,4
1,"3","1156441900","15",0,3
1,"7","1156440700","15",1,4
1,"4","1156220600","15",1,11
1,"7","1156440800","15",0,2
1,"3","1156440600","15",0,4
1,"9","1156440300","15",1,2
1,"7","1156441900","15",1,18
1,"10","1156441400","15",1,2
1,"2","1156440300","15",0,1
1,"4","1156120000","15",1,4
1,"4","1156120000","15",0,3
1,"4","1156220100","15",1,2
1,"9","1156440300","15",1,9
1,"6","1156220600","15",0,6
1,"6","1156440400","15",0,3
1,"10","1156440900","15",1,5
1,"6","1156440100","15",0,3
1,"4","1156220200","15",0,6
1,"1","1156441700","15",1,2
1,"4","1156442000","15",1,6
1,"3","1156220100","15",1,5
1,"7","1156220200","15",0,2
1,"7","1156440100","15",0,2
1,"3","1156440600","15",1,3
1,"1","1156440100","15",1,12
1,"8","1156110000","15",1,19
1,"10","1156441600","15",1,1
1,"8","1156440600","15",0,4
1,"9","1156440100","15",1,25
1,"5","1156440300","15",1,3
1,"2","1156220100","15",0,1
1,"5","1156150800","15",1,24
1,"8","1156440500","15",0,1
1,"9","1156440100","15",0,8
1,"1","1156220200","15",0,13
1,"10","1156220400","15",1,17
1,"7","1156440400","15",1,3
1,"10","1156110000","15",0,13
1,"4","1156120000","15",0,9
1,"1","1156120000","15",0,9
1,"2","1156220100","15",0,4
1,"5","1156220800","15",1,14
1,"3","1156440400","15",0,1
1,"4","1156440200","15",0,6
1,"7","1156120000","15",1,13
1,"2","1156441700","15",1,3
1,"3","1156220600","15",0,11
1,"6","1156220500","15",1,1
1,"10","1156441200","15",1,2
1,"8","1156120000","15",0,1
1,"3","1156441500","15",1,3
1,"10","1156220200","15",0,9
1,"5","1156440300","15",1,2
1,"6","1156445100","15",0,20
1,"5","1156150900","15",0,1
1,"4","1156150700","15",1,2
1,"8","1156440600","15",1,3
1,"9","1156445200","15",1,2
1,"4","1156220100","15",0,11
1,"4","1156440600","15",0,10
1,"2","1156440100","15",1,4
1,"1","1156150300","15",0,30
1,"7","1156150400","15",0,1
1,"9","1156150900","15",0,2
1,"3","1156441600","15",0,1
1,"1","1156441800","15",0,2
1,"5","1156440500","15",0,7
1,"9","1156220100","15",1,5
1,"4","1156220400","15",0,3
1,"6","1156441900","15",1,3
1,"8","1156440300","15",0,2
1,"9","1156440800","15",0,5
1,"5","1156220800","15",1,1
1,"1","1156220800","15",0,3
1,"8","1156440300","15",0,15
1,"4","1156220500","15",0,1
1,"2","1156440300","15",0,6
1,"5","1156130300","16",1,1
1,"6","1156310000","16",0,3
1,"8","1156350200","16",0,1
1,"8","1156420900","16",1,1
1,"9","1156442000","16",1,2
1,"4","1156442000","16",0,2
1,"5","11560","16",0,1
1,"4","1156420100","16",0,4
1,"5","1156150100","16",0,1
1,"9","1156650100","16",0,3
1,"5","1156150600","16",1,1
1,"10","1156371700","16",0,1
1,"10","1156330400","16",1,1
1,"5","1156130100","16",0,2
1,"8","1156140200","16",1,1
1,"5","1156652300","16",0,1
1,"2","1156610100","16",1,1
1,"7","1156632700","16",0,1
1,"1","1156420100","16",1,2
1,"9","1156320500","16",0,5
1,"1","1156410800","16",1,1
1,"6","1156330300","16",1,2
1,"1","1156520500","16",0,2
1,"5","1156210200","16",0,4
1,"5","1156430100","16",1,4
1,"5","1156371600","16",0,1
1,"7","1156211200","16",0,1
1,"7","1156500000","16",0,5
1,"2","1156141100","16",1,2
1,"10","1156330100","16",0,3
1,"8","1156340100","16",1,2
1,"8","1156360300","16",1,1
1,"9","1156320100","16",0,2
1,"6","1156320700","16",0,1
1,"10","1156430400","16",0,1
1,"1","1156650100","16",1,1
1,"9","1156320300","16",0,120
1,"7","1156430100","16",1,2
1,"8","1156310000","16",1,1
1,"10","1156340100","16",0,2
1,"4","1156110000","16",1,3
1,"6","1156430200","16",1,1
1,"7","1156330100","16",0,3
1,"3","1156370600","16",0,1
1,"2","1156610200","16",1,1
1,"5","1156530100","16",0,1
1,"10","1156370300","16",1,1
1,"8","1156420500","16",0,1
1,"6","1156440300","16",1,6
1,"3","1156321300","16",0,1
1,"7","1156130100","16",1,1
1,"2","1156440800","16",0,3
1,"2","1156330100","16",1,3
1,"4","1156410300","16",0,1
1,"7","1156110000","16",0,5
1,"1","1156441900","16",1,1
1,"10","1156341500","16",1,1
1,"10","1156500000","16",1,1
1,"3","1156520100","16",0,1
1,"7","1156440300","16",0,3
1,"9","1156430100","16",0,1
1,"5","1156530100","16",1,2
1,"4","1156441900","16",0,4
1,"7","1156420100","16",0,2
1,"1","1156120000","16",0,2
1,"10","1156410600","16",0,1
1,"3","1156110000","16",0,1
1,"5","1156411700","16",0,1
1,"6","1156411400","16",1,2
1,"7","1156341100","16",1,2
1,"4","1156210200","16",1,1
1,"2","1156410100","16",0,1
1,"5","1156371000","16",1,1
1,"8","1156370700","16",1,1
1,"4","1156110000","16",1,5
1,"1","1156310000","16",1,2
1,"7","1156530700","16",0,1
1,"7","1156150100","16",1,2
1,"2","1156511500","16",0,1
1,"7","1156511600","16",1,1
1,"5","1156450700","16",1,1
1,"8","1156370600","16",1,1
1,"7","1156360300","16",0,3
1,"10","1156440100","16",0,2
1,"8","1156130900","16",0,1
1,"10","1156610100","16",0,1
1,"7","1156110000","16",0,14
1,"10","1156431300","16",0,2
1,"10","1156530600","16",0,1
1,"10","1156110000","16",0,1
1,"1","1156341200","16",0,1
1,"9","1156330400","16",0,2
1,"5","1156500000","16",1,1
1,"7","1156330200","16",0,1
1,"9","1156530500","16",0,1
1,"9","1156440600","16",1,2
1,"1","1156370300","16",0,1
1,"9","1156320400","16",1,1
1,"6","1156140100","16",1,1
1,"4","1156370700","16",0,1
1,"7","1156370800","16",0,1
1,"5","1156120000","16",0,1
1,"8","1156441800","16",1,1
1,"1","1156411100","16",1,1
1,"10","1156621000","16",1,1
1,"6","1156500000","16",0,3
1,"6","1156441900","16",0,2
1,"3","1156350100","16",0,1
1,"8","1156360500","16",1,1
1,"10","1156110000","16",1,2
1,"7","1156640100","16",0,1
1,"7","1156130100","16",1,31
1,"1","1156210800","16",0,1
1,"10","1156431100","16",0,1
1,"6","1156440300","16",1,125
1,"2","1156511700","16",0,1
1,"8","1156530100","16",1,1
1,"2","1156440900","16",0,2
1,"8","1156440300","16",1,1
1,"9","1156510100","16",0,2
1,"5","1156445200","16",0,1
1,"8","1156321100","16",0,10
1,"6","1156440300","16",0,17430
1,"10","1156130400","16",0,639
1,"7","1156140800","16",0,245
1,"6","1156410500","16",0,43
1,"2","1156410300","16",0,59
1,"1","1156430100","16",0,385
1,"9","1156440800","16",0,4129
1,"10","1156500000","16",0,763
1,"7","1156330500","16",0,120
1,"8","1156371200","16",0,37
1,"4","1156440300","16",0,272
1,"5","1156140400","16",1,90
1,"10","1156350600","16",1,27
1,"1","1156350300","16",0,65
1,"3","1156411000","16",0,27
1,"8","1156330100","16",0,541
1,"2","1156210600","16",0,48
1,"1","1156350100","16",0,319
1,"6","1156110000","16",1,265
1,"6","1156410300","16",1,70
1,"5","1156520100","16",0,191
1,"6","1156340300","16",0,35
1,"1","1156450100","16",0,221
1,"4","1156440500","16",0,50
1,"5","1156350100","16",0,96
1,"5","1156130900","16",1,236
1,"4","1156361100","16",0,91
1,"4","1156360100","16",0,26
1,"4","1156140700","16",1,104
1,"1","1156120000","16",0,55
1,"10","1156130700","16",0,218
1,"8","1156440100","16",1,93
1,"10","1156140700","16",1,26
1,"2","1156510100","16",1,79
1,"8","1156120000","16",0,9001
1,"1","1156450100","16",1,67
1,"5","1156330800","16",0,45
1,"1","1156530400","16",0,45
1,"4","1156410300","16",0,25
1,"8","1156650100","16",1,21
1,"7","1156430100","16",0,335
1,"8","1156130100","16",0,811
1,"6","1156310000","16",0,736
1,"7","1156110000","16",0,86187
1,"10","1156532900","16",0,19
1,"7","1156330200","16",0,793
1,"4","1156630100","16",0,87
1,"1","1156370900","16",1,27
1,"8","1156340100","16",0,501
1,"5","1156320200","16",0,173
1,"10","1156500000","16",0,275
1,"6","1156511300","16",1,9
1,"3","1156610700","16",0,44
1,"4","1156370700","16",1,20
1,"3","1156610800","16",0,87
1,"2","1156140500","16",1,45
1,"6","1156340100","16",1,128
1,"8","1156440300","16",1,801
1,"2","1156530100","16",0,2
1,"9","1156640500","16",0,16
1,"10","1156341600","16",0,34
1,"2","1156140100","16",0,526
1,"3","1156220200","16",0,1221
1,"6","1156320600","16",0,91
1,"1","1156411400","16",0,64
1,"2","1156110000","16",0,1048
1,"10","1156370800","16",0,76
1,"5","1156370700","16",0,70
1,"8","1156340100","16",0,209
1,"9","1156430900","16",0,123
1,"2","1156320200","16",1,32
1,"7","1156421000","16",0,84
1,"3","1156370200","16",0,46
1,"2","1156520600","16",1,23
1,"9","1156410800","16",1,28
1,"1","1156370100","16",0,84
1,"8","1156371300","16",0,110
1,"6","1156441300","16",0,4344
1,"8","1156630100","16",1,22
1,"10","1156370200","16",0,128
1,"9","1156420900","16",0,47
1,"3","1156430300","16",0,55
1,"1","1156450800","16",0,66
1,"2","1156330200","16",0,481
1,"6","1156450900","16",0,8
1,"1","1156110000","16",1,443
1,"8","1156451300","16",0,28
1,"4","1156141000","16",0,154
1,"4","1156230600","16",0,14
1,"3","1156130400","16",0,828
1,"8","1156371400","16",0,26
1,"1","1156330700","16",0,151
1,"8","1156520600","16",0,58
1,"4","1156130500","16",0,735
1,"6","1156320900","16",0,109
1,"6","1156211000","16",0,2
1,"10","1156421000","16",1,24
1,"5","1156371100","16",1,12
1,"6","1156210900","16",0,45
1,"2","1156420100","16",0,298
1,"10","1156410700","16",0,43
1,"10","1156150100","16",0,92
1,"6","1156330300","16",1,47
1,"1","1156370100","16",0,75
1,"10","1156410100","16",0,87
1,"8","1156371300","16",0,81
1,"1","1156110000","16",1,594
1,"5","1156321000","16",0,20
1,"7","1156330300","16",0,344
1,"2","1156320500","16",0,371
1,"7","1156210200","16",1,19
1,"3","1156610100","16",1,66
1,"7","1156110000","16",0,49020
1,"10","1156130100","16",0,1483
1,"3","1156210200","16",0,611
1,"2","1156220100","16",0,4
1,"4","1156430200","16",0,72
1,"9","1156320500","16",0,121
1,"1","1156150800","16",0,33
1,"10","1156210500","16",1,1
1,"5","1156441900","16",0,10647
1,"9","1156445100","16",0,648
1,"3","1156371000","16",0,28
1,"9","1156150200","16",0,46
1,"6","1156341500","16",0,37
1,"7","1156441900","16",0,144
1,"1","1156431300","16",0,106
1,"3","1156522700","16",0,67
1,"8","1156610400","16",1,21
1,"9","1156640100","16",0,77
1,"10","1156440300","16",0,160
1,"9","1156210300","16",1,1
1,"2","11560","16",0,92
1,"6","1156360200","16",0,33
1,"4","1156430400","16",0,92
1,"10","1156210700","16",1,75
1,"7","1156370600","16",0,21
1,"1","1156610800","16",1,1
1,"10","1156520300","16",0,160
1,"9","1156350500","16",0,239
1,"1","1156320100","16",0,242
1,"10","1156210200","16",1,14
1,"1","1156410100","16",0,443
1,"3","1156410800","16",0,71
1,"6","1156131000","16",1,191
1,"1","1156442000","16",0,4146
1,"8","1156510100","16",0,605
1,"10","1156410900","16",1,16
1,"6","1156510300","16",0,25
1,"2","1156310000","16",0,226
1,"4","1156410600","16",1,55
1,"5","1156410700","16",1,27
1,"3","1156341100","16",0,118
1,"10","1156510100","16",0,424
1,"7","1156370700","16",0,26
1,"3","1156370600","16",0,63
1,"6","1156510900","16",1,14
1,"4","1156150100","16",1,46
1,"7","1156140700","16",0,101
1,"1","1156410400","16",0,98
1,"5","1156210100","16",1,110
1,"8","1156350100","16",1,49
1,"3","1156341100","16",1,28
1,"6","1156120000","16",0,4380
1,"9","1156210500","16",1,43
1,"7","1156420100","16",1,69
1,"9","1156220300","16",0,20
1,"1","1156420300","16",0,45
1,"7","1156450300","16",1,29
1,"7","1156440100","16",0,20189
1,"7","1156450200","16",0,75
1,"4","1156330100","16",0,505
1,"4","1156120000","16",1,1039
1,"8","1156350500","16",1,73
1,"10","1156410300","16",0,122
1,"7","1156141000","16",1,112
1,"9","1156445300","16",0,18
1,"10","1156441900","16",1,13
1,"4","1156320400","16",0,119
1,"7","1156371500","16",0,29
1,"4","1156140400","16",0,203
1,"6","1156410700","16",0,141
1,"6","1156350600","16",0,2
1,"5","1156371000","16",1,18
1,"1","1156231200","16",0,8
1,"6","1156120000","16",0,97
1,"8","1156530100","16",1,22
1,"10","1156440900","16",0,2115
1,"6","1156520100","16",0,224
1,"6","1156520300","16",1,17
1,"2","1156370200","16",0,6
1,"3","1156331100","16",1,9
1,"10","1156130200","16",1,224
1,"1","1156360400","16",0,67
1,"7","1156120000","16",0,2315
1,"6","1156371300","16",1,20
1,"8","1156330400","16",0,150
1,"3","1156451100","16",0,28
1,"9","1156520500","16",0,80
1,"1","1156450700","16",0,49
1,"3","1156150500","16",0,19
1,"3","1156530300","16",0,48
1,"2","1156210800","16",1,79
1,"5","1156370200","16",1,51
1,"3","1156411500","16",0,97
1,"8","1156340600","16",1,14
1,"4","1156420100","16",0,252
1,"3","1156440300","16",0,8526
1,"9","1156230100","16",0,32
1,"7","1156130600","16",1,346
1,"1","1156320500","16",1,22
1,"8","1156442000","16",0,13
1,"6","1156140100","16",1,204
1,"10","1156210600","16",0,54
1,"6","1156330100","16",1,60
1,"8","1156350200","16",0,167
1,"4","1156220300","16",1,108
1,"4","1156411600","16",0,96
1,"4","1156331000","16",0,220
1,"6","1156230100","16",1,32
1,"4","1156620100","16",0,75
1,"2","1156440300","16",1,76
1,"9","1156140100","16",0,166
1,"4","1156310000","16",1,32
1,"4","1156220200","16",1,25
1,"5","1156620100","16",1,46
1,"5","1156141100","16",1,2
1,"2","1156340600","16",0,28
1,"7","1156371700","16",0,63
1,"6","1156370200","16",0,93
1,"7","1156320400","16",1,21
1,"9","1156610100","16",1,78
1,"7","1156350200","16",1,14
1,"10","1156654000","16",0,25
1,"8","1156141100","16",0,273
1,"8","1156430500","16",1,42
1,"1","1156130900","16",0,682
1,"9","1156370300","16",0,4
1,"6","1156441700","16",1,18
1,"4","1156440100","16",1,989
1,"7","1156341700","16",0,40
1,"6","1156431300","16",0,2
1,"6","1156510100","16",0,4
1,"10","1156360700","16",1,16
1,"5","1156530100","16",0,290
1,"2","1156441600","16",0,18
1,"7","1156440100","16",0,235
1,"10","1156330500","16",1,22
1,"3","1156320100","16",0,216
1,"3","1156532500","16",1,16
1,"2","1156620100","16",0,92
1,"10","1156411700","16",1,19
1,"2","1156441900","16",1,25
1,"9","1156140800","16",1,136
1,"8","1156131000","16",0,761
1,"3","1156654000","16",0,45
1,"8","1156370100","16",1,34
1,"9","1156460100","16",0,46
1,"2","1156520500","16",1,15
1,"2","1156360800","16",0,58
1,"7","1156530100","16",0,93
1,"7","1156371500","16",0,47
1,"8","1156522600","16",0,85
1,"10","1156340100","16",1,64
1,"5","1156371300","16",0,2
1,"7","1156130500","16",1,265
1,"9","1156440300","16",1,938
1,"7","1156210100","16",1,217
1,"7","1156440800","16",1,22
1,"2","1156430100","16",1,79
1,"3","1156330600","16",0,130
1,"2","1156230100","16",0,54
1,"1","1156220300","16",0,486
1,"3","1156220700","16",1,14
1,"8","1156420500","16",1,14
1,"4","1156431100","16",1,10
1,"2","1156450300","16",0,83
1,"10","1156450000","16",1,7
1,"8","1156350200","16",1,17
1,"5","1156210700","16",0,48
1,"1","1156340800","16",0,47
1,"8","1156310000","16",0,5
1,"3","1156370100","16",0,26
1,"2","1156320800","16",0,92
1,"10","1156140600","16",0,74
1,"2","1156441800","16",0,970
1,"6","1156211300","16",0,44
1,"6","1156321300","16",1,16
1,"10","1156451400","16",0,18
1,"8","1156371100","16",0,33
1,"7","1156331000","16",1,35
1,"10","1156621200","16",0,11
1,"6","1156361000","16",1,14
1,"8","1156350300","16",1,14
1,"9","1156231000","16",1,16
1,"4","1156230800","16",0,10
1,"9","1156130100","16",1,333
1,"3","1156441900","16",0,61
1,"8","1156440700","16",0,1297
1,"8","1156140200","16",1,129
1,"6","1156150100","16",0,80
1,"9","1156350800","16",0,101
1,"7","1156370900","16",0,45
1,"10","1156130600","16",0,988
1,"4","1156341800","16",0,106
1,"8","1156152200","16",0,14
1,"9","1156371400","16",0,50
1,"9","1156450600","16",0,11
1,"7","1156130300","16",1,113
1,"3","1156511700","16",0,73
1,"7","1156440100","16",1,972
1,"2","1156341700","16",1,13
1,"1","1156530100","16",1,74
1,"4","1156442000","16",1,4
1,"10","1156150100","16",1,25
1,"4","1156411400","16",0,141
1,"5","1156433100","16",0,55
1,"3","1156620200","16",1,1
1,"8","1156110000","16",0,1881
1,"3","1156410500","16",0,70
1,"4","1156440100","16",0,2
1,"9","1156220100","16",0,3937
1,"9","1156500000","16",1,108
1,"5","1156510400","16",1,9
1,"5","1156610300","16",1,16
1,"10","1156511000","16",1,13
1,"3","1156411500","16",0,1
1,"5","1156140100","16",0,519
1,"3","1156450100","16",0,143
1,"10","1156130200","16",0,712
1,"9","1156610100","16",0,354
1,"10","1156230600","16",1,12
1,"9","1156320100","16",1,47
1,"2","1156341100","16",1,2
1,"7","1156210200","16",0,286
1,"10","1156350500","16",0,83
1,"7","1156371000","16",0,13
1,"7","1156140900","16",0,132
1,"8","1156431300","16",1,3
1,"3","1156632800","16",0,5
1,"5","1156429000","16",0,42
1,"6","1156441900","16",0,3068
1,"3","1156130200","16",1,71
1,"2","1156441900","16",1,816
1,"6","1156440100","16",0,8675
1,"7","1156231100","16",0,2
1,"3","1156360100","16",1,5
1,"10","1156370600","16",1,41
1,"1","1156440900","16",0,55
1,"4","1156620100","16",1,39
1,"8","1156320500","16",1,54
1,"2","1156411000","16",1,48
1,"1","1156370200","16",1,58
1,"2","1156140800","16",0,369
